"COD","CODINTEGR","TITULO","TITABREV","NIVEL","PADRE","NOTA1","NOTA2","NOTA3","VALORNOTA","REFERENCIA","FECHA_NOTA"
"2912","DK2912","Fabricación de bombas y compresores","","5","291","Esta clase comprende:
¿   la fabricación de bombas de aire o de vacío y de compresores de gas o aire
¿   la fabricación de bombas para líquidos, estén o no equipados con un dispositivo de medición","Esta clase comprende también:
¿   la fabricación de sistemas de transmisión de energía mediante fluidos y de motores de energía neumática o eólica","Esta clase no comprende:
¿   la fabricación de sistemas de transmisión hidráulica (véase 29.14)","","",
"2932","DK2932","Fabricación de otra maquinaria agraria","","5","293","Esta clase comprende:
¿   la fabricación de segadoras, incluidas las segadoras de césped
¿   la fabricación de remolques y semirremolques autocargadores y autodescargadores concebidos para usos agrícolas
¿   la fabricación de máquinas y aparatos agrícolas para preparar el suelo, plantar y abonar los cultivos agrícolas:
     ¿   arados, esparcidoras de estiércol, sembradoras, gradas, etc.
¿   la fabricación de maquinaria cosechadora y trilladora:
     ¿   cosechadoras, trilladoras, clasificadoras, etc.
¿   la fabricación de máquinas de ordeño
¿   la fabricación de maquinaria de pulverización para usos agrícolas
¿   la fabricación de otras máquinas y aparatos usados en la agricultura:
     ¿   máquinas y aparatos para la avicultura y apicultura, para la preparación de forraje y piensos para los animales, etc.
     ¿   máquinas para limpiar, separar y clasificar huevos, frutas, semillas, granos, etc.","","Esta clase no comprende:
¿   la fabricación de herramientas agrícolas manuales (véase 28.62)
¿   la fabricación de carretillas automóviles (véase 29.22)
¿   la fabricación de desnatadoras (véase 29.53)
¿   la fabricación de remolques y semirremolques (véase 34.20)","","",
"294","DK294","Fabricación de máquinas herramienta","","4","29","","","","","",
"2941","DK2941","Fabricación de máquinas herramienta eléctricas portátiles","","5","294","Esta clase comprende:
¿   la fabricación de herramientas manuales neumáticas o con motor
¿   la fabricación de partes de motosierras, partes de herramientas neumáticas, partes de herramientas manuales, con motor no eléctrico
¿   la fabricación de partes de herramientas portátiles, con motor eléctrico","","","","",
"2942","DK2942","Fabricación de máquinas herramienta para metales","","5","294","Esta clase comprende:
¿   la fabricación de máquinas herramienta para el trabajo de los metales, que funcionan mediante láser y medios análogos; centros de mecanizado y similares
¿   la fabricación de tornos, mandrinadoras y fresadoras para el trabajo de los metales
¿   la fabricación de otras máquinas herramienta para el trabajo de los metales
¿   la fabricación de partes y accesorios de máquinas herramienta para el trabajo de los metales","","","","",
"2943","DK2943","Fabricación de otras máquinas herramienta","","5","294","Esta clase comprende:
¿   la fabricación de máquinas herramienta para el trabajo de la piedra, la madera y materiales duros análogos; prensas para la fabricación de tableros de partículas aglomeradas y similares
¿   la fabricación de herramientas para soldadura blanda, dura o autógena y de máquinas y aparatos para templado de superficies y proyección en caliente
¿   la fabricación de portaherramientas y cabezales de roscar retractables automáticamente
¿   la fabricación de portapiezas para máquinas herramienta
¿   la fabricación de dispositivos divisores y otros dispositivos especiales para máquinas herramienta
¿   la fabricación de partes y accesorios de máquinas herramienta para el trabajo de la madera, el corcho, el caucho endurecido y materiales duros análogos
¿   la fabricación de partes y accesorios para equipos de soldadura autógena","","","","",
"295","DK295","Fabricación de maquinaria diversa para usos específicos","","4","29","","","","","",
"2951","DK2951","Fabricación de maquinaria para la industria metalúrgica","","5","295","Esta clase comprende:
¿   la fabricación de maquinaria y equipos mecánicos para la manipulación de metales en caliente:
     ¿   convertidores, lingoteras, calderos de colada y máquinas de colar y moldear
¿   la fabricación de laminadores, trenes de laminación y cilindros de laminadores","","Esta clase no comprende:
¿   la fabricación de cajas de fundición y de moldes y coquillas (excepto lingoteras) (véase 29.56)","","",
"2952","DK2952","Fabricación de maquinaria para las industrias extractivas y de la construcción","","5","295","Esta clase comprende:
¿   la fabricación de elevadores y transportadores de acción progresiva para trabajos subterráneos
¿   la fabricación de máquinas de sondeo, perforación y realización de túneles
¿   la fabricación de máquinas para el tratamiento de minerales por los procedimientos de cribado, clasificación, separación, etc.
¿   la fabricación de hormigoneras mezcladoras de mortero
¿   la fabricación de máquinas para el movimiento de tierras:
     ¿   explanadoras y niveladoras, motoniveladoras y traillas aplanadoras, palas mecánicas, cargadores de palas, etc.
¿   la fabricación de martinetes y extractores de pilotes, extendedoras de mortero, extendedoras de betún, máquinas para el tratamiento superficial del hormigón, etc.
¿   la fabricación de palas de niveladoras y explanadoras","","Esta clase no comprende:
¿   la fabricación de material de elevación y manipulación (véase 29.22)
¿   la fabricación de tractores con ruedas (véanse 29.31 y 34.10)
¿   la fabricación de máquinas herramienta para el trabajo de la piedra, incluidos los útiles para escoplear y cincelar la piedra (véase 29.4)
¿   la fabricación de camiones hormigonera (véase 34.10)","","",
"2466","DG2466","Fabricación de otros productos químicos","","5","246","Esta clase comprende:
¿   la fabricación de diversos productos químicos:
     ¿   peptonas y sus derivados, otras materias proteicas y sus derivados
     ¿   aceites y grasas modificadas químicamente
     ¿   materiales utilizados en el acabado de productos textiles y cuero
     ¿   pastas y polvos para soldar
     ¿   preparados para el decapado de metales
     ¿   aditivos preparados para cementos
     ¿   carbón activado, aditivos para aceites lubricantes, aceleradores de vulcanización, catalizadores y otros productos químicos de uso industrial
     ¿   productos antidetonantes, anticongelantes, líquidos para transmisión hidráulica
     ¿   reactivos compuestos para diagnósticos y laboratorios","Esta clase comprende también:
¿   la fabricación de tintas para escribir y dibujar","","","",
"247","DG247","Fabricación de fibras artificiales y sintéticas","","4","24","","","","","",
"2470","DG2470","Fabricación de fibras artificiales y sintéticas","","5","247","Esta clase comprende:
¿   la fabricación de cables de filamentos artificiales o sintéticos
¿   la fabricación de fibras sintéticas o artificiales discontinuas, sin cardar, peinar ni tratadas de cualquier otra forma para su hilado
¿   la fabricación de hilos sintéticos o artificiales simples, incluido el hilo de alta tenacidad
¿   la fabricación de monofilamentos o tiras, sintéticos o artificiales","","Esta clase no comprende:
¿   la fabricación de hilo para coser de filamentos artificiales o sintéticos (véase 17.16)
¿   el hilado de hilo sintético o artificial (véase 17.1)","","",
"DH","DH","Industria de la transformación del caucho y materias plásticas","","2","D","","","","","",
"25","DH25","Fabricación de productos de caucho y materias plásticas","","3","DH","","","","","",
"251","DH251","Fabricación de productos de caucho","","4","25","","","","","",
"2511","DH2511","Fabricación de neumáticos y cámaras de caucho","","5","251","Esta clase comprende:
¿   la fabricación de cubiertas de caucho para vehículos, aparatos, maquinaria móvil y otros usos:
     ¿   neumáticos
     ¿   cubiertas macizas o huecas
¿   la fabricación de cámaras de aire para cubiertas
¿   la fabricación de bandas de rodadura intercambiables, bandas de fondo de llanta, bandas de rodadura para el recauchutado de cubiertas, etc.","","Esta clase no comprende:
¿   la fabricación de materiales para la reparación del caucho (véase 25.13)
¿   la reparación, colocación o reposición de neumáticos y cámaras (véase 50.20)","","",
"2512","DH2512","Reconstrucción y recauchutado de neumáticos","","5","251","Esta clase comprende:
¿   la reparación y recauchutado de neumáticos","","Esta clase no comprende:
¿   la fabricación de materiales para la reparación del caucho (véase 25.13)
¿   la reparación de neumáticos pinchados (véase 50.20)","","",
"2513","DH2513","Fabricación de otros productos de caucho","","5","251","Esta clase comprende:
¿   la fabricación de otros productos de caucho natural o sintético sin vulcanizar, vulcanizados o endurecidos:
     ¿   planchas, hojas, bandas, varillas, perfiles
     ¿   tubos, conductos y mangueras
     ¿   cintas transportadoras o de transmisión
     ¿   artículos de caucho para usos higiénicos o farmacéuticos: preservativos, tetinas, bolsas de agua caliente, etc.
     ¿   prendas de vestir de caucho
     ¿   revestimientos de caucho para el suelo
     ¿   materias textiles engomadas
     ¿   hilos y cuerdas de caucho
     ¿   hilo y tejido engomadas
     ¿   anillas, juntas y sellos de caucho
     ¿   revestimientos de caucho para rodillos
     ¿   colchones inflables de caucho","Esta clase comprende también:
¿   la fabricación de materiales para la reparación del caucho","Esta clase no comprende:
¿   la fabricación de tejidos acordonados para neumático (véase 17.54)
¿   la fabricación de artículos de tejido elástico para prendas de vestir (véase 18.2)
¿   la fabricación de calzado de caucho (véase 19.30)
¿   la fabricación de colas y adhesivos a base de caucho (véase 24.62)
¿   la fabricación de bandas de rodadura (véase 25.11)
¿   la fabricación de balsas y botes neumáticos (véase 35.12)
¿   la fabricación de colchones de caucho celular no recubierto (véase 36.15)
¿   la fabricación artículos de deporte de caucho (véase 36.40)
¿   la fabricación de juegos y juguetes de caucho (véase 36.50)
¿   la regeneración del caucho (véase 37.20)","","",
