"COD","CODINTEGR","TITULO","NIVEL","TITABREV","PADRE","NOTA1","NOTA2","NOTA3","VALORNOTA","REFERENCIA","FECHA_NOTA"
"108230","C108230","Cáscaras de cacao, cascarillas, pieles y otros residuos del cacao",6,"","10823","","","","","",
"10829","C10829","Operaciones de subcontratación que forman parte de la fabricación de cacao, chocolate y artículos de confitería",5,"","1082","","","","","",
"108299","C108299","Operaciones de subcontratación que forman parte de la fabricación de cacao, chocolate y artículos de confitería",6,"","10829","","","","","",
"1083","C1083","Té, infusiones y café elaborados",4,"","108","","","","","",
"10831","C10831","Té, infusiones y café elaborados",5,"","1083","","","","","",
"108311","C108311","Café descafeinado o tostado",6,"","10831","","Esta subcategoría no comprende: 
- sucedáneos del café con café, véase 10.83.12","","SI","",
"108312","C108312","Sucedáneos del café; extractos, esencias y concentrados de café o de sucedáneos del café; cáscaras y cascarillas de café",6,"","10831","Esta subcategoría comprende también:
- sucedáneos del café, incluso sin café","","","SI","",
"108313","C108313","Té verde (sin fermentar), té negro (fermentado) y té parcialmente fermentado, envasados automáticamente, no superiores a 3 kg",6,"","10831","","","","","",
"108314","C108314","Extractos, esencias, concentrados y preparados de té o mate",6,"","10831","","","","","",
"108315","C108315","Infusiones de hierbas",6,"","10831","","Esta subcategoría no comprende: 
- té soluble granulado con una composición compleja (por ejemplo: con extractos de hierbas, azúcar, maltodextrina), véase 10.89.19","","SI","",
"10839","C10839","Operaciones de subcontratación que forman parte de la fabricación de café y té",5,"","1083","","","","","",
"108399","C108399","Operaciones de subcontratación que forman parte de la fabricación de café y té",6,"","10839","","","","","",
"1084","C1084","Salsas y condimentos",4,"","108","","","","","",
"10841","C10841","Vinagre; salsas; condimentos mixtos; harina de mostaza o maicena; mostaza preparada",5,"","1084","","","","","",
"108411","C108411","Vinagres y sucedáneos del vinagre obtenidos del ácido acético",6,"","10841","","","","","",
"108412","C108412","Salsas, condimentos y sazonadores mixtos; harina de mostaza o maicena y mostaza preparada",6,"","10841","","","","","",
"10842","C10842","Especias elaboradas",5,"","1084","","","","","",
"108421","C108421","Pimienta (Piper spp.) elaborada",6,"","10842","","","","","",
"108422","C108422","Guindillas y pimientos (Capsicum spp.) secos y elaborados",6,"","10842","","","","","",
"108423","C108423","Canela elaborada; otras especias elaboradas",6,"","10842","","","","","",
"10843","C10843","Sal de cocina",5,"","1084","","","","","",
"108430","C108430","Sal de cocina",6,"","10843","","","","","",
"10849","C10849","Operaciones de subcontratación que forman parte de la preparación de salsas y condimentos",5,"","1084","","","","","",
"108499","C108499","Operaciones de subcontratación que forman parte de la preparación de salsas y condimentos",6,"","10849","","","","","",
"1085","C1085","Platos y comidas preparados",4,"","108","","","","","",
"10851","C10851","Platos y comidas preparados",5,"","1085","Esta categoría incluye:
- platos y comidas listos para su consumo (es decir, preparados, condimentados y cocinados) envasados al vacío o enlatados. Estos platos suelen envasarse y etiquetarse para su reventa
Esta subcategoría comprende también:
- especialidades locales y nacionales compuestas de al menos dos productos","","","SI","",
"108511","C108511","Platos y comidas preparados a base de carne, despojos o sangre",6,"","10851","Esta subcategoría comprende:
-  platos y comidas listos para su consumo (es decir, preparados, condimentados y cocinados) a base de carne, despojos o sangre envasados al vacío, congelados o enlatados. 

Estos platos suelen envasarse y etiquetarse para su reventa.","","","SI","",
"108512","C108512","Platos y comidas preparados a base de pescado, crustáceos y moluscos",6,"","10851","Esta subcategoría comprende:
- platos y comidas listos para su consumo (es decir, preparados, condimentados y cocinados) a base de pescado, crustáceos y moluscos envasados al vacío, congelados o enlatados. 

Estos platos suelen envasarse y etiquetarse para su reventa.","","","SI","",
"108513","C108513","Platos y comidas preparados a base de hortalizas",6,"","10851","Esta subcategoría comprende:
- platos y comidas listos para su consumo (es decir, preparados, condimentados y cocinados) a base de hortalizas envasados al vacío, congelados o enlatados. Estos platos suelen envasarse y etiquetarse para su reventa.","","","SI","",
"108514","C108514","Platos y comidas preparados a base de pasta",6,"","10851","Esta subcategoría comprende:
- platos y comidas listos para su consumo (es decir, preparados, condimentados y cocinados) a base de pasta envasados al vacío, congelados o enlatados. Estos platos suelen envasarse y etiquetarse para su reventa.","","","SI","",
"108519","C108519","Otros platos y comidas preparados",6,"","10851","Esta subcategoría comprende:
- otros platos y comidas preparadso
Esta subcategoría comprende también:
- pizza congelada o conservada de otra forma","","","SI","",
"10859","C10859","Operaciones de subcontratación que forman parte de la fabricación de platos y comidas preparados",5,"","1085","","","","","",
"108599","C108599","Operaciones de subcontratación que forman parte de la fabricación de platos y comidas preparados",6,"","10859","","","","","",
"1086","C1086","Preparados alimenticios homogeneizados y alimentos dietéticos",4,"","108","","","","","",
"10861","C10861","Preparados alimenticios homogeneizados y alimentos dietéticos",5,"","1086","","","","","",
"108610","C108610","Preparados alimenticios homogeneizados y alimentos dietéticos",6,"","10861","","","","","",
"10869","C10869","Operaciones de subcontratación que forman parte de la fabricación de preparados alimenticios homogeneizados y alimentos dietéticos",5,"","1086","","","","","",
"108699","C108699","Operaciones de subcontratación que forman parte de la fabricación de preparados alimenticios homogeneizados y alimentos dietéticos",6,"","10869","","","","","",
"1089","C1089","Otros productos alimenticios n.c.o.p.",4,"","108","","","","","",
"10891","C10891","Sopas, huevos, levaduras y otros productos alimenticios; extractos y jugos de carne, pescado e invertebrados acuáticos",5,"","1089","","","","","",
"108911","C108911","Sopas y caldos y sus preparados",6,"","10891","","","","","",
"108912","C108912","Huevos sin cáscara y yemas de huevo frescos o en conserva; huevos con cáscara conservados o cocidos; albúmina de huevo",6,"","10891","","","","","",
"108913","C108913","Levaduras (vivas o muertas); otros microorganismos unicelulares muertos; levaduras artificiales",6,"","10891","","","","","",
"108914","C108914","Extractos y jugos de carne, pescado e invertebrados acuáticos",6,"","10891","","","","","",
"108915","C108915","Jugos y extractos vegetales; sustancias pécticas; mucílagos y otras sustancias espesantes",6,"","10891","","","","","",
"108916","C108916","Productos alimenticios perecederos preparados, como los bocadillos y la pizza fresca",6,"","10891","","","","","",
"108917","C108917","Suplementos alimenticios para consumo humano",6,"","10891","","","","","",
"108919","C108919","Productos alimenticios diversos n.c.o.p.",6,"","10891","","","","","",
"10899","C10899","Operaciones de subcontratación que forman parte de la fabricación de productos alimenticios n.c.o.p.",5,"","1089","","","","","",
"10911","C10911","Productos para la alimentación de animales de granja (excepto harina y gránulos de alfalfa)",5,"","1091","","Esta categoría no comprende:
- harina y gránulos de alfalfa, see 10.91.20","","SI","",
"109110","C109110","Productos para la alimentación de animales de granja (excepto harina y gránulos de alfalfa)",6,"","10911","","Esta subcategoría no comprende:
- harina y gránulos de alfalfa, véase 10.91.20","","SI","",
"10912","C10912","Harina y gránulos de alfalfa",5,"","1091","","","","","",
"109120","C109120","Harina y gránulos de alfalfa",6,"","10912","","","","","",
"10919","C10919","Operaciones de subcontratación que forman parte de la fabricación de productos para la alimentación de animales de granja",5,"","1091","","","","","",
"109199","C109199","Operaciones de subcontratación que forman parte de la fabricación de productos para la alimentación de animales de granja",6,"","10919","","","","","",
"1092","C1092","Productos para la alimentación de animales de compañía",4,"","109","","","","","",
"10921","C10921","Productos para la alimentación de animales de compañía",5,"","1092","","","","","",
"109210","C109210","Productos para la alimentación de animales de compañía",6,"","10921","","","","","",
"10929","C10929","Operaciones de subcontratación que forman parte de la fabricación de productos para la alimentación de animales de compañía",5,"","1092","","","","","",
"109299","C109299","Operaciones de subcontratación que forman parte de la fabricación de productos para la alimentación de animales de compañía",6,"","10929","","","","","",
"11","C11","Bebidas",2,"","C","","Esta división no comprende:
- zumos de frutas u hortalizas, véase 10.32.1
- bebidas sin alcohol a base de leche, véase 10.51.5
- café, té y mate, véase 10.51.5","","SI","",
"110","C110","Bebidas",3,"","11","","","","","",
"1101","C1101","Bebidas alcohólicas destiladas",4,"","110","","","","","",
"11011","C11011","Bebidas alcohólicas destiladas",5,"","1101","","","","","",
"110110","C110110","Bebidas alcohólicas destiladas",6,"","11011","","Esta subcategoría no comprende:
- alcohol etílico sin desnaturalizar de grado alcohólico volumétrico igual o superior a 80% vol., véase 20.14.74
- alcohol etílico sintético y alcohol etílico de origen agrícola no destinados al consumo humano, véase 20.14.74
- alcohol etílico contaminado y otros productos alcohólicos contaminados de cualquier grado, véase 20.14.75","","SI","",
"11019","C11019","Operaciones de subcontratación que forman parte de la fabricación de bebidas alcohólicas destiladas",5,"","1101","","","","","",
"110199","C110199","Operaciones de subcontratación que forman parte de la fabricación de bebidas alcohólicas destiladas",6,"","11019","","","","","",
"1102","C1102","Vinos de uva",4,"","110","","","","","",
"108999","C108999","Operaciones de subcontratación que forman parte de la fabricación de productos alimenticios n.c.o.p.",6,"","10899","","","","","",
"109","C109","Productos para la alimentación animal",3,"","10","","","","","",
"1091","C1091","Productos para la alimentación de animales de granja",4,"","109","","","","","",
"11021","C11021","Vino de uva fresca; mosto",5,"","1102","Esta subcategoría comprende también:
- vino sin alcohol","","","SI","",
"110211","C110211","Vino espumoso de uva fresca",6,"","11021","","","","","",
"1391","C1391","Tejidos de punto y ganchillo",4,"","139","","","","","",
"13911","C13911","Tejidos de punto y ganchillo",5,"","1391","","","","","",
"139111","C139111","Tejidos aterciopelados, de rizo, punto o ganchillo",6,"","13911","","","","","",
"139119","C139119","Otros tejidos de punto o ganchillo, incluso de pieles sintéticas tejidas",6,"","13911","Esta subcategoría comprende también:
- pieles sintéticas tejidas","","","SI","",
"13919","C13919","Operaciones de subcontratación que forman parte de la fabricación de tejidos de punto o ganchillo",5,"","1391","","","","","",
"139199","C139199","Operaciones de subcontratación que forman parte de la fabricación de tejidos de punto o ganchillo",6,"","13919","","","","","",
"1392","C1392","Artículos confeccionados con materias textiles, excepto prendas de vestir",4,"","139","","Esta clase no comprende:
- prendas de vestir, véase 14","","SI","",
"13921","C13921","Artículos de uso doméstico confeccionados con materias textiles",5,"","1392","","","","","",
"139211","C139211","Mantas y mantas de viaje,excepto mantas eléctricas",6,"","13921","","Esta subcategoría no comprende:
- mantas eléctricas, véase 27.51.14","","SI","",
"139212","C139212","Ropa de cama",6,"","13921","","","","","",
