"COD","CODINTEGR","TITULO","NIVEL","TITABREV","PADRE","NOTA1","NOTA2","NOTA3","VALORNOTA","REFERENCIA","FECHA_NOTA"
"011194","A011194","Sesame seed",6,"","01119","","","","","",
"011195","A011195","Sunflower seed",6,"","01119","","","","","",
"011196","A011196","Castor oil seeds",6,"","01119","","","","","",
"011199","A011199","Other oil seeds n.e.c.",6,"","01119","","","","","",
"0112","A0112","Rice, not husked",4,"","011","","","","","",
"01121","A01121","Rice, not husked",5,"","0112","","","","","",
"011210","A011210","Rice, not husked",6,"","01121","","","","","",
"0113","A0113","Vegetables and melons, roots and tubers",4,"","011","","","This class excludes:
- 	forage plants, see 01.19.10
- 	seeds of forage plants, seeds of mangolds, see 01.19.31","","",
"01131","A01131","Leafy or stem vegetables",5,"","0113","","","","","",
"011311","A011311","Asparagus",6,"","01131","","","","","",
"011312","A011312","Cabbages",6,"","01131","","","","","",
"011313","A011313","Cauliflowers and broccoli",6,"","01131","","","","","",
"011314","A011314","Lettuce",6,"","01131","","","","","",
"011315","A011315","Chicory",6,"","01131","","","This subcategory excludes:
- chicory roots, see 01.28.19","","",
"011316","A011316","Spinach",6,"","01131","","","","","",
"011317","A011317","Artichokes",6,"","01131","","","","","",
"011319","A011319","Other leafy or stem vegetables",6,"","01131","","This subcategory also includes:
- parsley","","","",
"01132","A01132","Melons",5,"","0113","","","","","",
"011321","A011321","Watermelons",6,"","01132","","","","","",
"011329","A011329","Other melons",6,"","01132","","","","","",
"01133","A01133","Other fruit-bearing vegetables",5,"","0113","","","","","",
"011331","A011331","Chillies and peppers, green (only capsicum)",6,"","01133","","","This subcategory excludes:
- fruit-bearing vegetables of the genus Pimenta, see 01.13.39","","",
"011332","A011332","Cucumbers and gherkins",6,"","01133","","","","","",
"011333","A011333","Eggplants (aubergines)",6,"","01133","","","","","",
"011334","A011334","Tomatoes",6,"","01133","","","","","",
"011339","A011339","Other fruit-bearing vegetables n.e.c.",6,"","01133","This subcategory includes:
- courgettes
- sweet corn
- vegetables of the genus Pimenta
- pumpkins, squash and other vegetables n.e.c.","This subcategory also includes:
- fresh ears of sweetcorn for ornamental purposes","This subcategory excludes:
- dried ears of sweetcorn, bleached, dyed or otherwise worked for ornamental purposes, see 02.30.30","","",
"01134","A01134","Root, bulb or tuberous vegetables",5,"","0113","","","","","",
"011341","A011341","Carrots and turnips",6,"","01134","","","","","",
"011342","A011342","Garlic",6,"","01134","","","","","",
"011343","A011343","Onions",6,"","01134","This subcategory includes:
- onions and shallots","","","","",
"011344","A011344","Leeks and other alliaceous vegetables",6,"","01134","","This subcategory also includes:
- Japanese bunching onion or Welsh onion and chives","","","",
"011349","A011349","Other root, bulb or tuberous vegetables (without high starch or inulin content)",6,"","01134","This subcategory includes:
- salad beetroot
- radishes 
- horse-radish
- celeriac rooted celery or German celery
- parsnip, similar edible roots n.e.c.","","This subcategory excludes:
- celery, other than rooted celery, see 01.13.90","","",
"01135","A01135","Edible roots and tubers with high starch or inulin content",5,"","0113","","","","","",
"011351","A011351","Potatoes",6,"","01135","","","","","",
"011352","A011352","Sweet potatoes",6,"","01135","","","","","",
"011353","A011353","Cassava",6,"","01135","","","","","",
"011354","A011354","Taro",6,"","01135","","","","","",
"011359","A011359","Other edible roots and tubers with high starch or inulin content",6,"","01135","","","This subcategory excludes:
- taro, see 01.13.54","","",
"01136","A01136","Vegetable seeds, except beet seeds",5,"","0113","","","","","",
"011360","A011360","Vegetable seeds, except beet seeds",6,"","01136","","","This subcategory excludes:
- sugar beet seeds, see 01.13.72
- beet seeds and seeds for forage plants, see 01.19.3,
- vegetable seeds which have lost their ability to germinate, see 01.19.39","","",
"01137","A01137","Sugar beet and sugar beet seeds",5,"","0113","","","","","",
"011371","A011371","Sugar beet",6,"","01137","","","","","",
"011372","A011372","Sugar beet seeds",6,"","01137","","","","","",
"01138","A01138","Mushrooms and truffles",5,"","0113","","","","","",
"089310","B089310","Salt and pure sodium chloride; sea water",6,"","08931","","This subcategory also includes:
- sea water, brine and other saline solutions","This subcategory excludes:
- food-grade salt, see 10.84.30","","",
"0899","B0899","Other mining and quarrying products n.e.c.",4,"","089","","","","","",
"08991","B08991","Bitumen and asphalt, natural; asphaltites and asphaltic rock",5,"","0899","","","","","",
"089910","B089910","Bitumen and asphalt, natural; asphaltites and asphaltic rock",6,"","08991","","","","","",
"08992","B08992","Precious and semi-precious stones; industrial diamonds, unworked or simply sawn, cleaved or bruted; pumice stone; emery; natural corundum, natural garnet and other natural abrasives; other minerals",5,"","0899","","","","","",
"089921","B089921","Precious and semi-precious stones (excluding industrial diamonds), unworked or simply sawn or roughly shaped",6,"","08992","","","This subcategory excludes:
- industrial diamonds, see 08.99.22","","",
"089922","B089922","Industrial diamonds, unworked or simply sawn, cleaved or bruted; pumice stone; emery; natural corundum, natural garnet and other natural abrasives",6,"","08992","","","","","",
"089929","B089929","Other minerals",6,"","08992","","","","","",
"09","B09","Mining support services",2,"","B","","","This division excludes: 
- specialised repair services of mining machinery, see 33.12.24
- services related to liquefaction and regasification of natural gas for transportation off the mine site, see 52.21","","",
"091","B091","Support services to petroleum and natural gas extraction",3,"","09","","","","","",
"0910","B0910","Support services to petroleum and natural gas extraction",4,"","091","","","","","",
"09101","B09101","Support services to petroleum and natural gas extraction",5,"","0910","","","This category excludes:
- services performed by operators of oil or gas fields, see 06.10, 06.20
- specialised repair services of mining machinery, see 33.12.24","","",
"091011","B091011","Drilling services to petroleum and natural gas extraction",6,"","09101","This subcategory includes:
- directional drilling and redrilling; ""spudding in""; cementing oil and gas well casings; draining and pumping of wells; plugging and abandoning wells etc.
- test drilling in connection with petroleum and gas extraction","This subcategory also includes:
- specialised oil and gas field fire fighting services
- exploration services in connection with petroleum and gas extraction","This subcategory excludes:
- geological, geophysical and related prospecting and consulting services, see 71.12.3","","",
"091012","B091012","Derrick erection, repair and dismantling services and related support services to petroleum and natural gas extraction",6,"","09101","","","","","",
"091013","B091013","Liquefaction and regasification services of natural gas for transportation done at the mine site",6,"","09101","","","This subcategory excludes:
- liquefaction and regasification of natural gas for purpose of transport, done off the mine site, see 52.21","","",
"099","B099","Support services to other mining and quarrying",3,"","09","","","","","",
"0990","B0990","Support services to other mining and quarrying",4,"","099","","","","","",
"09901","B09901","Support services to other mining and quarrying",5,"","0990","This category includes support services on a fee or contract basis, required for mining activities of divisions 05, 07 and 08, such as:
- draining and pumping of mines
- test drilling in connection with mining
- exploration services in connection with min","","This category excludes:
- services performed by operators of mines or quarries, see divisions 05, 07 or 08
- specialised repair services of mining machinery, see 33.12.24
- geological, geophysical and related prospecting and consulting services, see 71.12","","",
"099011","B099011","Support services to hard coal extraction",6,"","09901","This subcategory includes support services on a fee or contract basis, required for mining activities of group 05.1, such as:
- draining and pumping of mines
- test drilling in connection with mining
- exploration services in connection with mining","","","","",
"099019","B099019","Support services to other mining and quarrying n.e.c.",6,"","09901","This subcategory includes support services on a fee or contract basis, required for mining activities of divisions 05, 07 and 08, such as:
- draining and pumping of mines
- test drilling in connection with mining
- exploration services in connection with","","This subcategory excludes:
- support services for hard coal mining activities, see 09.90.19","","",
"10","C10","Food products",2,"","C","This division includes: 
- a variety of products that are the effect of farming, forestry, hunting and fishing, such as meat, fish, fruits and vegetables, fats and oils, dairy products, grain mill products, animal feeds and other food products intended fo","","This division excludes:
- processing of food waste and waste from the production of beverages into secondary raw materials, see 38.3, and their removal, see 38.21
- food preparation for immediate consumption (e.g. in restaurants), see 56.10.1
- services r","","",
"101","C101","Preserved meat and meat products",3,"","10","","","","","",
"1011","C1011","Processed and preserved meat",4,"","101","","","","","",
"10111","C10111","Meat of bovine animals, swine, sheep, goats, horses and other equines, fresh or chilled",5,"","1011","","","","","",
"101111","C101111","Meat of bovine animals, fresh or chilled",6,"","10111","","","","","",
"101112","C101112","Meat of swine, fresh or chilled",6,"","10111","","","","","",
"101113","C101113","Meat of sheep, fresh or chilled",6,"","10111","","","","","",
"101114","C101114","Meat of goats, fresh or chilled",6,"","10111","","","","","",
"101115","C101115","Meat of horses and other equines, fresh or chilled",6,"","10111","","","","","",
"10112","C10112","Edible offal of bovine animals, swine, sheep, goats, horses and other equines, fresh or chilled",5,"","1011","","","","","",
"101120","C101120","Edible offal of bovine animals, swine, sheep, goats, horses and other equines, fresh or chilled",6,"","10112","","","","","",
"10113","C10113","Frozen meat and edible offal; other meat and edible offal",5,"","1011","","","","","",
"101131","C101131","Meat of bovine animals, frozen",6,"","10113","","","","","",
"101132","C101132","Meat of swine, frozen",6,"","10113","","","","","",
"101133","C101133","Meat of sheep, frozen",6,"","10113","","","","","",
"101134","C101134","Meat of goats, frozen",6,"","10113","","","","","",
"101135","C101135","Meat of horses and other equines, frozen",6,"","10113","","","","","",
"101139","C101139","Other meat and edible offal, fresh, chilled or frozen",6,"","10113","","This subcategory also includes:
- meat of rabbits","","","",
