"COD","CODINTEGR","TITULO","TITABREV","NIVEL","PADRE","NOTA1","NOTA2","NOTA3","VALORNOTA","REFERENCIA","NOMBRE"
"01131","01131","PESCADOS FRESCOS O REFRIGERADOS ","",4,"0113","- 	Merluza (lluç o lepaza), pescadilla o crías de merluza.
- 	Pescados frescos o refrigerados de mar o de río: morralla, bacaladilla (maira o bacalada), bacalao, abadejo, eglefino (borrico), faneca, capellán, brótola y mollera, besugo (quelet), crías de besugo (ollomol o pancho), mabre o herrera, aligote o pajel, pargo, selema, cachucho o calé burro, dorada, rey, boga, sargo, chopa, bocinegro, oblada, hurta, sama, mero, cherne, cabrilla, lubina (llobarro, róbalo, llop), boquerón, anchoa, bocarte (bucarea, bucareo, abocarte, electroc, reita), gallo (bruixa, ollarra), solla, lenguado, rodaballo (remol, erreboll), platija, pez de Sanpedro, acedía, jurel (sorell o chicharro), lirios, sardinas y crías de sardinas (parrochas), trucha (trucha de río, trucha arco iris y reo o trucha marisca), atún (tonyna o egalabur), bonito, caballa (verat o berdel), estornino o visol, albacora (bacora o egaluze), melva, patudo, pámpano, rabil, rape, palometa, salmón, salmonete, emperador, pez espada, congrio, anguila, morena, cazón, tintorera, marrajo, pez perro o pintarroja, lisa (mujol o corcon), rubio, cabracho, barbada, vieja, carpa, chanquete, lamprea, raya, pejerrey, angulas y otros pescados de mar o de río frescos o refrigerados.
- 	Huevas de pescado frescas o refrigeradas y los preparados solo de pescado fresco o refrigerado para paella.","","K Bisemanal","SI","","AYUDACOD_COICOP16"
"01132","01132","PESCADOS CONGELADOS ","",4,"0113","- 	Merluza (lluç o lepaza), pescadilla o crías de merluza.
- 	Pescados congelados de mar o de río: morralla, bacaladilla (maira o bacalada), bacalao, abadejo, eglefino (borrico), faneca, capellán, brótola y mollera, besugo (quelet), crías de besugo (ollomol o pancho), mabre o herrera, aligote o pajel, pargo, selema, cachucho o calé burro, dorada, rey, boga, sargo, chopa, bocinegro, oblada, hurta, sama, mero, cherne, cabrilla, lubina (llobarro, róbalo, llop), boquerón, anchoa, bocarte (bucarea, bucareo, abocarte, electroc, reita), gallo (bruixa, ollarra), solla, lenguado, rodaballo (remol, erreboll), platija, pez de Sanpedro, acedía, jurel (sorell o chicharro), lirios, sardinas y crías de sardinas (parrochas), trucha (trucha de río, trucha arco iris y reo o trucha marisca), atún (tonyna o egalabur), bonito, caballa (verat o berdel), estornino o visol, albacora (bacora o egaluze), melva, patudo, pámpano, rabil, rape, palometa, salmón, salmonete, emperador, pez espada, congrio, anguila, morena, cazón, tintorera, marrajo, pez perro o pintarroja, lisa (mujol o corcon), rubio, cabracho, barbada, vieja, carpa, chanquete, lamprea, raya, pejerrey, angulas y otros pescados de mar o de río congelados. 
- 	Huevas de pescado congeladas y los preparados solo de pescado congelado para paella.","","K Bisemanal","SI","","AYUDACOD_COICOP16"
"01133","01133","MARISCOS FRESCOS O REFRIGERADOS ","",4,"0113","- 	Crustáceos y moluscos frescos o refrigerados: gambas y langostinos, caracoles de tierra o de mar y ranas; calamares, tinta de calamar, chopitos, chipirones, voladores, chocos, potas, lulas, jibias, sepias, pulpo, chirlas, almejas, coquinas, ostras, berberechos, vieiras, mejillones, centollos, nécoras, buey, cangrejo de mar, cangrejo de río, cigalas, langostas, carabineros, bogavantes, camarones, quisquillas, percebes, erizos de mar¿ frescos o refrigerados.","Excluye:
- 	Gambas y langostinos cocidos (01.1.3.6).","K Bisemanal","SI","","AYUDACOD_COICOP16"
"01134","01134"," MARISCOS CONGELADOS ","",4,"0113","- 	Crustáceos y moluscos congelados: gambas y langostinos, caracoles de tierra o de mar y ranas; calamares, tinta de calamar, chopitos, chipirones, voladores, chocos, potas, lulas, jibias, sepias, pulpo, chirlas, almejas, coquinas, ostras, berberechos, vieiras, mejillones, centollos, nécoras, buey, cangrejo de mar, cangrejo de río, cigalas, langostas, carabineros, bogavantes, camarones, quisquillas, percebes, erizos de mar¿ congelados.","Excluye:
- 	Gambas y langostinos cocidos (01.1.3.6).","K Bisemanal","SI","","AYUDACOD_COICOP16"
"01195","01195","PRODUCTOS DIETÉTICOS","",4,"0119","Existen dos tipos de tiendas:
¿	Productos dietéticos de tiendas especializadas tipo Santiveri y herbolarios.
¿	Productos dietéticos en zonas habilitadas de supermercados, grandes superficies y otras.

Se incluyen en general todos los productos dietéticos independientemente de su contenido y composición:
- 	Productos dietéticos preparados a base de carne, de pescado, de fruta, de verduras o legumbres.
- 	Aceites dietéticos. 
- 	Pan dietético, pan ácimo, pan sin gluten...
- 	Semillas de chía. Seitán.
- 	Aceite de parafina para fines alimenticios. Batidos de proteínas, barritas energéticas y otros productos de nutrición deportiva compuestos fundamentalmente de proteínas.
- 	Incluye mermeladas dietéticas, sin azúcar, o bajas en calorías, pastillas o cápsulas a base de minerales, ambas si son compradas en establecimientos especializados como herbolarios...
- 	Agua de azahar con fines curativos.
- 	Galletas integrales, sin azúcar (si se adquieren en tiendas especializadas o en lugares dietéticos habilitados en supermercado o grandes superficies).
- 	Zumos sin azúcar. Zumo de aloe vera.
- 	Fructosa.
- 	Jalea real, cápsulas Omega-3, pastillas de valeriana, equinácea, productos a base de propóleos.
- 	Productos vendidos en tiendas especializadas sin gluten, como tortitas de maíz o arroz inflado sin gluten (o con otro tipo de añadido dietético) o espagueti de maíz sin gluten.
- 	Productos veganos (hamburguesas de tofu o soja, queso de leche de coco, nuggets vegetales...)","
Excluye:
- 	Tortitas de maíz o arroz inflado sin ningún tipo de añadido dietético (01.1.1.8).
- 	Leche vegetal (leche de soja, leche de almendras, leche de avena, leche de alpiste, leche de arroz...) (01.1.4.6).
- 	Stevia (01.1.8.6)","Bisemanal","SI","","AYUDACOD_COICOP16"
"01199","01199","OTROS PRODUCTOS ALIMENTICIOS NO DECLARADOS ANTERIORMENTE","",4,"0119","- 	Todo tipo de sopas, caldos y cremas de carne, ave, pescado, verduras, legumbres, con fideos¿, deshidratados, en polvo, en pastillas o no listo para consumir.
- 	Preparado ""directo al horno"".
- 	Concentrados y gelatinas de carne.
- 	Ingredientes culinarios y preparados para postres conteniendo menos del 50% de cacao. 
- 	Concentrados de fruta para postres, gelatinas en polvo, polvos para tartas, polvos para chantilly, polvos para natillas y flanes; levaduras, frescas secas, naturales o artificiales.
- 	Crema y harina de almendras, nata en polvo.
- 	Agua de azahar con fines culinarios.
- 	Dátiles con beicon sin freír.
- 	Sirope de sabores (fresa, caramelo...) excepto el sirope de arce y de chocolate. 
- 	Caramelo líquido, dulce de leche.
- 	Lápices pasteleros tipo ""Dr. Oetker"" para decorar postres. 
- 	Colorantes de pastelería.","Excluye:
- 	Los alimentos para bebé (01.1.9.3).
- 	Los productos dietéticos (01.1.9.5).
- 	Sirope de arce (01.1.8.2).
- 	Sirope de chocolate (01.1.8.3).
- 	Concentrados para la preparación de bebidas basados en frutas (01.2.2.5)
- 	Ingredientes culinarios y preparados para postres conteniendo al menos el 50% de cacao (01.1.8.3).
- 	Caldos, cremas¿ listos para consumir (0.1.1.9.4).","Bisemanal","SI","","AYUDACOD_COICOP16"
"012","012","BEBIDAS NO ALCOHÓLICAS","",2,"01","Bebidas no alcohólicas generalmente compradas para ser consumidas en el domicilio.","Excluye:
- 	Bebidas no alcohólicas vendidas para ser consumidas normalmente en hoteles, restaurantes, cafés, bares, quioscos, vendedores ambulantes, distribuidoras automáticas¿ (Grupo 11).","","SI","","AYUDACOD_COICOP16"
"0121","0121","CAFÉ, TÉ, CACAO","",3,"012","","","","","","AYUDACOD_COICOP16"
"01211","01211","CAFÉ, NO EN CÁPSULAS","",4,"0121","- 	Café tanto descafeinado como no, natural, tostado, torrefacto, molido o sin moler.
- 	Café instantáneo, café soluble, extractos, sucedáneos y esencias de cafés, sustitutos de cafés (achicoria tostada, malta tostada).
- 	Bebidas de café, tipo Café-latte.","Excluye: 
- 		Café en capsulas tipo ""Nespresso"" (01.2.1.2).","K Bisemanal","SI","","AYUDACOD_COICOP16"
"01212","01212","CAFÉ EN CÁPSULAS ","",4,"0121","- 	Café en cápsulas (p. ej.: ""Nespresso"").

Nota: A partir de 2016 la cantidad física del café en cápsulas se recoge en cápsulas.","","Cap Bisemanal","SI","","AYUDACOD_COICOP16"
"01213","01213","TE E INFUSIONES ","",4,"0121","- 	Tila, manzanilla, poleo, menta, valeriana, melisa¿ desecados o en verde.
- 	Esencias y preparaciones de té y mate, incluidos los sucedáneos.
- 	Incluye otros productos de infusión de herbolario.

Nota: A partir de 2016 la cantidad física del té se recoge en gramos.","","Gr Bisemanal","SI","","AYUDACOD_COICOP16"
"01214","01214","BEBIDAS DE CACAO Y CHOCOLATE EN POLVO","",4,"0121","- 	Cacao y chocolate en polvo, azucarado o no (Nesquik, Cola-cao...).
- 	Preparaciones para bebidas a base de cacao.
- 	Batido de cacao, tipo Cacaolat.
- 	Bebida de chocolate, tipo Choco-latte.
- 	Chocolate a la taza ya preparado en brick.","Excluye:
- 	El chocolate en barras o tabletas. Alimentos a base de cacao y preparaciones para postres a base de cacao (01.1.8.3).","K Bisemanal","SI","","AYUDACOD_COICOP16"
"0122","0122","AGUAS MINERALES, BEBIDAS REFRESCANTES Y ZUMOS","",3,"012","- 	Aguas minerales o de manantial.
- 	Agua potable que se venda en envases.
- 	Refrescos, limonadas y bebidas de cola.
- 	Jugos o zumos de frutas y/o vegetales.
- 	Concentrados para la preparación de bebidas.","Excluye: 
- 		Bebidas no alcohólicas que generalmente sean alcohólicas, como la cerveza sin alcohol (02.1).","","SI","","AYUDACOD_COICOP16"
"01221","01221","AGUA MINERAL","",4,"0122","- 	Aguas minerales con o sin gas, naturales o artificiales, en botellas o garrafas. 
- 	Hielo.
- 	Hielo usado para fines de enfriamiento y refrigeración.","","L Bisemanal","SI","","AYUDACOD_COICOP16"
"01222","01222","BEBIDAS REFRESCANTES CON O SIN GAS","",4,"0122","- 	Sodas, gaseosas sin sabor y agua de seltz. 
- 	Limonadas, colas, gaseosas con sabor. 
- 	Bebidas tipo NESTEA, Bitter KAS, Sunny Delight.
- 	Agua mineral con sabores (tipo Font-Vella).
- 	Bebida de malta.","Excluye:
- 	La cerveza (02.1.3).
- 	El vino y la sidra sin alcohol (02.1.2).","L Bisemanal","SI","","AYUDACOD_COICOP16"
"01223","01223","BEBIDAS ENERGÉTICAS ","",4,"0122","Están compuestas principalmente por cafeína, varias vitaminas, y otras sustancias naturales orgánicas como la taurina, que eliminan la sensación de agotamiento de la persona que las consume. No se deben confundir con bebidas re-hidratantes o isotónicas ni con otro tipo de bebidas como las gaseosas, ya que incluso en los mismos envases se advierte que no se considera una bebida hidratante.
- 	Bebidas, o concentrados para la preparación de bebidas, tipo RedBull, Burn¿","","L Bisemanal","SI","","AYUDACOD_COICOP16"
"01224","01224","BEBIDAS ISOTÓNICAS ","",4,"0122","Llamadas también bebidas re-hidratantes o bebidas deportivas, son bebidas con gran capacidad de rehidratación. Incluyen en su composición bajas dosis de sodio, normalmente en forma de cloruro de sodio o bicarbonato sódico, azúcar o glucosa y, habitualmente, potasio y otros minerales.
- 	Bebidas, o concentrados para la preparación de bebidas, tipo Isostar, Gatorade, Aquarius, Powerade...","","L Bisemanal","SI","","AYUDACOD_COICOP16"
"01225","01225","ZUMOS DE FRUTAS Y/O DE VEGETALES","",4,"0122","- 	Zumos de frutas.
- 	Zumos de vegetales.
- 	Concentrados para la preparación de bebidas basados en frutas y/o vegetales.
- 	Preparados de leche y frutas tipo BIFRUTAS. Smoothies.
- 	Zumo Relax Lidl.
- 	Horchata.
- 	Agua y leche de coco.","Excluye:
- 	Concentrados de fruta para postres (01.1.9.9).","L Bisemanal","SI","","AYUDACOD_COICOP16"
"013","013","GRAN COMPRA","",2,"01","","","","","","AYUDACOD_COICOP16"
"0130","0130","GRAN COMPRA","",3,"013","","","","","","AYUDACOD_COICOP16"
"01300","01300","GRAN COMPRA ","",4,"0130","- 		La compra de varios productos (alimenticios, bebidas, tabaco, artículos de droguería y otras pequeñas compras del hogar) realizadas con periodicidad superior a la bisemana y que sirvan para abastecer al hogar durante un período de tiempo.","","Mensual","SI","","AYUDACOD_COICOP16"
"014","014","GASTOS NO DESGLOSABLES EN ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS","",2,"01","","","","","","AYUDACOD_COICOP16"
"0140","0140","GASTOS NO DESGLOSABLES EN ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS","",3,"014","","","","","","AYUDACOD_COICOP16"
"01400","01400","GASTOS NO DESGLOSABLES EN ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS","",4,"0140","","","Bisemanal","SI","","AYUDACOD_COICOP16"
"02","02","BEBIDAS ALCOHÓLICAS, TABACO Y NARCÓTICOS.","",1,"","","","","","","AYUDACOD_COICOP16"
"021","021","BEBIDAS ALCOHÓLICAS","",2,"02","Bebidas alcohólicas compradas para ser consumidas en el domicilio.

Se incluyen las variedades bajas en alcohol o sin alcohol, de sus correspondientes bebidas alcohólicas, tal es el caso de la cerveza sin alcohol.","Excluye:
Las bebidas alcohólicas vendidas en hoteles, restaurantes, cafés, bares, quioscos, vendedores ambulantes, distribuidoras  automáticas, etc. (grupo 11), que no sean consumidas en el domicilio.","","SI","","AYUDACOD_COICOP16"
"0211","0211","ESPIRITUOSOS Y LICORES","",3,"021","","","","","","AYUDACOD_COICOP16"
"02111","02111","ESPIRITUOSOS Y LICORES","",4,"0211","- 	Brandy, cognac, anís, ron, whisky, ginebra y vodka.
- 	Hidromiel, aguardientes. 
- 	Licores de whisky, manzana, melocotón, menta, cereza y otros licores          (curasao, cremas, pacharán, orujo)¿","Excluye: 
- 	Bebidas como tinto de verano, sangría para tomar de aperitivo de  vino (02.1.2.4).
- 	Los vinos generosos (Jerez, Málaga...) (02.1.2.3).
- 	Otras bebidas a base de vino (mosto, tinto con gaseosa...) (02.1.2.4).","L Bisemanal","SI","","AYUDACOD_COICOP16"
"02112","02112","OTRAS BEBIDAS BASADAS EN ESPIRITUOSOS LICORES SIN ALCOHOL","",4,"0211","- 	Espirituosos y licores sin alcohol (whisky sin alcohol).
- 	Amargos aromatizados, preparaciones alcohólicas compuestas (bítter) y aperitivos cuya base no es el vino. 
- 	Mezcla de bebidas (tipo soda) con  espirituosos, que producen bebidas con menor contenido en alcohol (mojito bacardí, ginebra con vermut, vodka con vermut, ron con cola).","Excluye:
- 		Otras bebidas a base de vino, Mosto, tinto con gaseosa... (02.1.2.4).","L Bisemanal","SI","","AYUDACOD_COICOP16"
"0212","0212","VINOS","",3,"021","","","","","","AYUDACOD_COICOP16"
"02121","02121","VINOS DE UVA ","",4,"0212","- 	Todo tipo de vinos de uva: blanco, tinto, rosado¿ 
- 	Champán, cava y otros vinos espumosos.
- 	Vinos de uva de baja graduación.","","L Bisemanal","SI","","AYUDACOD_COICOP16"
"02122","02122","VINOS DE OTRAS FRUTAS","",4,"0212","- 	Sidras de manzana o pera y vinos de frutas distintas de la uva. 
- 	Sake y similares (por criterio de Eurostat).
- 	Vinos de otras frutas de baja graduación.","","L Bisemanal","SI","","AYUDACOD_COICOP16"
"02123","02123","VINOS GENEROSOS","",4,"0212","- 	Vinos de Jerez, Málaga, Moriles, Montilla, fino, oloroso, amontillado, tipo Málaga virgen, moscatel, semidulce, Pedro Ximenez¿
- 	Vermut, y vinos de postres no mencionados anteriormente (Oporto, Madeira, Marsala...)
- 	Vinos generosos de baja graduación.","","L Bisemanal","SI","","AYUDACOD_COICOP16"
"02124","02124","OTRAS BEBIDAS A BASE DE VINO VINO SIN ALCOHOL ","",4,"0212","- 	Vinos sin alcohol de uva, mosto y otras frutas.
- 	Bebidas de aperitivo a base de vino.
- 	Tinto con gaseosa, tinto de verano, sangría. 
- 	Otra bebidas a base de vino de baja graduación.","","L Bisemanal","SI","","AYUDACOD_COICOP16"
"0213","0213","CERVEZA","",3,"021","","","","","","AYUDACOD_COICOP16"
"02131","02131","CERVEZA DE BAJA FERMENTACIÓN(LAGER, PILSEN,)","",4,"0213","- 	Cervezas llamadas Lager, que fermentan a temperaturas bajas (de 0º a 4º) y suelen ser ligeras, espumosas, suaves, de color ambarino o negro. 
- 	Las cervezas españolas más consumidas: Mahou 5 estrellas, Mahou clásica, Mahou negra, Voll Damm, San Miguel 	especial, Cruzcampo, Heineken, Amstel, Estrella Damm, Estrella Levante, EstrellaGalicia, Compañía cervecera de Canarias, LA ZARAGOZANA. 
- 	Otras como: Pilsner Urquell, Paulaner, Bock, Dortmunder, Märzen, Dunkel, Schwarzbier, etc.","","L Bisemanal","SI","","AYUDACOD_COICOP16"
"02132","02132","CERVEZA DE ALTA FERMENTACIÓN (ALE, PORTER,)","",4,"0213","- 	Cervezas que fermentan a temperaturas superiores a las anteriores (pueden llegar hasta 24º). Son muy aromáticas, con cuerpo y sabor muy marcado. Podemos distinguir entre varias subcategorías:
¿	Ale: En consideración a su lugar de origen, las cervezas Ale pueden ser: Altbier (Düsseldorf); Kölsch (de Colonia; es una Ale dorada); Trapenses (elaboradas en los monasterios trapenses de Chimay, Orval, Rochefort, Westmalle, estvleteren, Saint Sixtus y Schaapskooi, por monjes); Abadía; Ale Americana¿
¿	Stout: Guinnes Draught (Guinnes), Quilmes, Murphy's.
¿	Porter: Cerveza ligera, tostada, o negra. Leffe negra, Antares porter, Anchor porter.
- 	Híbridos o de estilo mixto, cervezas como Altbier y Kölsch, cervezas de vapor, cervezas de sabores (cereza, melocotón tipo Mort Subite),  hierbas y cervezas especiadas, cervezas envejecidas en madera, cervezas ahumadas o cervezas estilo champán.
- 	Cervezas de fermentación espontánea (Lambic, Gueuze y Faro).
- 	Cervezas artesanas.","","L Bisemanal","SI","","AYUDACOD_COICOP16"
"02133","02133","CERVEZA BAJA EN ALCOHOL O SIN ALCOHOL ","",4,"0213","La cerveza baja en alcohol no tiene un % volumen de alcohol armonizado en todos los Estados miembros de la UE, pero debe ser alrededor de menos del 1% de volumen.","","L Bisemanal","SI","","AYUDACOD_COICOP16"
"02134","02134","BEBIDAS A BASE DE CERVEZA ","",4,"0213","- 	Cerveza con gaseosa (""clara""), cerveza con limón, (""clara con limón"", Shandy) con o sin alcohol.
- 	Otras bebidas a base de cerveza (manzana, melocotón...) con o sin alcohol.
- 	Ingredientes o packs para preparar cervezas artesanas.","","L Bisemanal","SI","","AYUDACOD_COICOP16"
"022","022","TABACO","",2,"02","Se clasifica aquí el tabaco adquirido, independientemente del lugar de compra.","","","SI","","AYUDACOD_COICOP16"
"0220","0220","TABACO","",3,"022","","Excluye:
- 	Los artículos de fumadores, como las boquillas (accesorio para incorporar un puro o cigarrillo y que puede o no tener filtro incorporado), los filtros para boquillas y las máquinas de liar cigarrillos (12.3.2.9).","","SI","","AYUDACOD_COICOP16"
